lat,lon,height,boxName,boxId,exposure,unit,value,createdAt,sensorType
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.17,2018-11-13T22:44:47.787Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.18,2018-11-13T22:44:21.651Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.15,2018-11-13T22:43:55.489Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.16,2018-11-13T22:43:29.358Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.16,2018-11-13T22:43:03.225Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.16,2018-11-13T22:42:37.093Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.17,2018-11-13T22:42:10.939Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.18,2018-11-13T22:41:44.800Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.2,2018-11-13T22:41:18.736Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.17,2018-11-13T22:40:52.475Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.22,2018-11-13T22:40:26.299Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.18,2018-11-13T22:40:00.163Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.17,2018-11-13T22:39:33.975Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.19,2018-11-13T22:39:07.784Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.15,2018-11-13T22:38:41.650Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.13,2018-11-13T22:38:15.503Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.14,2018-11-13T22:37:49.379Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.13,2018-11-13T22:37:23.241Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.12,2018-11-13T22:36:57.106Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.11,2018-11-13T22:36:31.033Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.14,2018-11-13T22:36:04.801Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.09,2018-11-13T22:35:38.648Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.15,2018-11-13T22:35:12.494Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.12,2018-11-13T22:34:46.336Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.16,2018-11-13T22:34:20.152Z,BMP280
51.957090029248754,7.640642523765564,,WG Wolbecker Str.,56957f3ab3de1fe0052532da,outdoor,hPa,1022.13,2018-11-13T22:33:53.948Z,BMP280
